<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
BTC-USD,1,20180620,004900,6717.0100000
BTC-USD,1,20180620,005000,6720.0000000
BTC-USD,1,20180620,005100,6717.5600000
BTC-USD,1,20180620,005200,6714.9900000
BTC-USD,1,20180620,005300,6710.0000000
BTC-USD,1,20180620,005400,6713.2000000
BTC-USD,1,20180620,005500,6712.1800000
BTC-USD,1,20180620,005600,6712.1800000
BTC-USD,1,20180620,005700,6712.1900000
BTC-USD,1,20180620,005800,6712.1900000
BTC-USD,1,20180620,005900,6717.2700000
BTC-USD,1,20180620,010000,6717.0000000
BTC-USD,1,20180620,010100,6717.0000000
BTC-USD,1,20180620,010200,6717.0100000
BTC-USD,1,20180620,010300,6717.0000000
BTC-USD,1,20180620,010400,6717.0000000
BTC-USD,1,20180620,010500,6719.5900000
BTC-USD,1,20180620,010600,6717.0000000
BTC-USD,1,20180620,010700,6717.0100000
BTC-USD,1,20180620,010800,6717.0100000
BTC-USD,1,20180620,010900,6717.0000000
BTC-USD,1,20180620,011000,6713.6200000
BTC-USD,1,20180620,011100,6715.7900000
BTC-USD,1,20180620,011200,6710.1900000
BTC-USD,1,20180620,011300,6711.7500000
BTC-USD,1,20180620,011400,6710.0000000
BTC-USD,1,20180620,011500,6707.8900000
BTC-USD,1,20180620,011600,6705.2600000
BTC-USD,1,20180620,011700,6705.0700000
BTC-USD,1,20180620,011800,6705.1000000
BTC-USD,1,20180620,011900,6711.8300000
BTC-USD,1,20180620,012000,6708.3900000
BTC-USD,1,20180620,012100,6711.8800000
BTC-USD,1,20180620,012200,6711.8800000
BTC-USD,1,20180620,012300,6714.0100000
BTC-USD,1,20180620,012400,6714.0100000
BTC-USD,1,20180620,012500,6710.6300000
BTC-USD,1,20180620,012600,6712.5300000
BTC-USD,1,20180620,012700,6711.7300000
BTC-USD,1,20180620,012800,6711.7300000
BTC-USD,1,20180620,012900,6707.6800000
BTC-USD,1,20180620,013000,6711.7200000
BTC-USD,1,20180620,013100,6711.7000000
BTC-USD,1,20180620,013200,6711.7300000
BTC-USD,1,20180620,013300,6728.4400000
BTC-USD,1,20180620,013400,6730.0000000
BTC-USD,1,20180620,013500,6730.0000000
BTC-USD,1,20180620,013600,6726.7800000
BTC-USD,1,20180620,013700,6730.0000000
BTC-USD,1,20180620,013800,6730.0000000
BTC-USD,1,20180620,013900,6729.9500000
BTC-USD,1,20180620,014000,6729.9400000
BTC-USD,1,20180620,014100,6729.9400000
BTC-USD,1,20180620,014200,6729.1200000
BTC-USD,1,20180620,014300,6725.0100000
BTC-USD,1,20180620,014400,6725.0100000
BTC-USD,1,20180620,014500,6725.0000000
BTC-USD,1,20180620,014600,6725.0100000
BTC-USD,1,20180620,014700,6725.0100000
BTC-USD,1,20180620,014800,6725.0100000
BTC-USD,1,20180620,014900,6725.0100000
BTC-USD,1,20180620,015000,6728.9700000
BTC-USD,1,20180620,015100,6728.0100000
BTC-USD,1,20180620,015200,6727.9500000
BTC-USD,1,20180620,015300,6725.0100000
BTC-USD,1,20180620,015400,6722.0800000
BTC-USD,1,20180620,015500,6724.1800000
BTC-USD,1,20180620,015600,6725.0000000
BTC-USD,1,20180620,015700,6724.9900000
BTC-USD,1,20180620,015800,6724.9400000
BTC-USD,1,20180620,015900,6724.9400000
BTC-USD,1,20180620,020000,6724.9400000
BTC-USD,1,20180620,020100,6726.4500000
BTC-USD,1,20180620,020200,6726.0100000
BTC-USD,1,20180620,020300,6725.9800000
BTC-USD,1,20180620,020400,6723.0200000
BTC-USD,1,20180620,020500,6725.9700000
BTC-USD,1,20180620,020600,6726.9400000
BTC-USD,1,20180620,020700,6723.0000000
BTC-USD,1,20180620,020800,6723.0000000
BTC-USD,1,20180620,020900,6717.0100000
BTC-USD,1,20180620,021000,6719.7400000
BTC-USD,1,20180620,021100,6723.0000000
BTC-USD,1,20180620,021200,6719.7300000
BTC-USD,1,20180620,021300,6719.7400000
BTC-USD,1,20180620,021400,6717.0000000
BTC-USD,1,20180620,021500,6717.0100000
BTC-USD,1,20180620,021600,6717.0100000
BTC-USD,1,20180620,021700,6717.0100000
BTC-USD,1,20180620,021800,6717.0100000
BTC-USD,1,20180620,021900,6717.0000000
BTC-USD,1,20180620,022000,6717.0000000
BTC-USD,1,20180620,022100,6723.0000000
BTC-USD,1,20180620,022200,6722.9900000
BTC-USD,1,20180620,022300,6723.0000000
BTC-USD,1,20180620,022400,6723.0000000
BTC-USD,1,20180620,022500,6722.9900000
BTC-USD,1,20180620,022600,6723.0000000
BTC-USD,1,20180620,022700,6727.0000000
BTC-USD,1,20180620,022800,6729.9800000
BTC-USD,1,20180620,022900,6729.9900000
BTC-USD,1,20180620,023000,6728.4200000
BTC-USD,1,20180620,023100,6730.1600000
BTC-USD,1,20180620,023200,6731.9400000
BTC-USD,1,20180620,023300,6729.6900000
BTC-USD,1,20180620,023400,6729.0100000
BTC-USD,1,20180620,023500,6727.0300000
BTC-USD,1,20180620,023600,6728.2300000
BTC-USD,1,20180620,023700,6726.2300000
BTC-USD,1,20180620,023800,6726.2300000
BTC-USD,1,20180620,023900,6726.2400000
BTC-USD,1,20180620,024000,6727.1900000
BTC-USD,1,20180620,024100,6730.1400000
BTC-USD,1,20180620,024200,6730.2000000
BTC-USD,1,20180620,024300,6727.1900000
BTC-USD,1,20180620,024400,6730.9100000
BTC-USD,1,20180620,024500,6731.3100000
BTC-USD,1,20180620,024600,6737.7800000
BTC-USD,1,20180620,024700,6734.1600000
BTC-USD,1,20180620,024800,6734.1700000
BTC-USD,1,20180620,024900,6730.5200000
BTC-USD,1,20180620,025000,6737.7800000
BTC-USD,1,20180620,025100,6737.7800000
BTC-USD,1,20180620,025200,6739.9900000
BTC-USD,1,20180620,025300,6739.9900000
BTC-USD,1,20180620,025400,6739.9800000
BTC-USD,1,20180620,025500,6739.9900000
BTC-USD,1,20180620,025600,6739.9900000
BTC-USD,1,20180620,025700,6743.2200000
BTC-USD,1,20180620,025800,6743.2100000
BTC-USD,1,20180620,025900,6739.9900000
BTC-USD,1,20180620,030000,6736.4100000
BTC-USD,1,20180620,030100,6734.2200000
BTC-USD,1,20180620,030200,6733.3500000
BTC-USD,1,20180620,030300,6733.3700000
BTC-USD,1,20180620,030400,6737.8900000
BTC-USD,1,20180620,030500,6737.9000000
BTC-USD,1,20180620,030600,6737.9000000
BTC-USD,1,20180620,030700,6739.3200000
BTC-USD,1,20180620,030800,6736.4100000
BTC-USD,1,20180620,030900,6736.4000000
BTC-USD,1,20180620,031000,6736.4100000
BTC-USD,1,20180620,031100,6740.1600000
BTC-USD,1,20180620,031200,6736.4100000
BTC-USD,1,20180620,031300,6736.4000000
BTC-USD,1,20180620,031400,6736.0000000
BTC-USD,1,20180620,031500,6736.0100000
BTC-USD,1,20180620,031600,6739.2200000
BTC-USD,1,20180620,031700,6736.3000000
BTC-USD,1,20180620,031800,6736.2700000
BTC-USD,1,20180620,031900,6736.2700000
BTC-USD,1,20180620,032000,6736.4000000
BTC-USD,1,20180620,032100,6735.6900000
BTC-USD,1,20180620,032200,6721.9000000
BTC-USD,1,20180620,032300,6721.9000000
BTC-USD,1,20180620,032400,6721.9000000
BTC-USD,1,20180620,032500,6720.2300000
BTC-USD,1,20180620,032600,6726.4600000
BTC-USD,1,20180620,032700,6723.5900000
BTC-USD,1,20180620,032800,6723.5900000
BTC-USD,1,20180620,032900,6725.4400000
BTC-USD,1,20180620,033000,6721.0800000
BTC-USD,1,20180620,033100,6721.0800000
BTC-USD,1,20180620,033200,6721.0700000
BTC-USD,1,20180620,033300,6721.0700000
BTC-USD,1,20180620,033400,6719.9700000
BTC-USD,1,20180620,033500,6719.9700000
BTC-USD,1,20180620,033600,6719.9800000
BTC-USD,1,20180620,033700,6716.5100000
BTC-USD,1,20180620,033800,6716.5100000
BTC-USD,1,20180620,033900,6715.3600000
BTC-USD,1,20180620,034000,6707.4800000
BTC-USD,1,20180620,034100,6715.3700000
BTC-USD,1,20180620,034200,6715.3700000
BTC-USD,1,20180620,034300,6715.3600000
BTC-USD,1,20180620,034400,6715.9900000
BTC-USD,1,20180620,034500,6716.0000000
BTC-USD,1,20180620,034600,6716.0000000
BTC-USD,1,20180620,034700,6718.0000000
BTC-USD,1,20180620,034800,6718.0000000
BTC-USD,1,20180620,034900,6717.9900000
BTC-USD,1,20180620,035000,6718.0000000
BTC-USD,1,20180620,035100,6712.0400000
BTC-USD,1,20180620,035200,6699.9600000
BTC-USD,1,20180620,035300,6697.5400000
BTC-USD,1,20180620,035400,6686.9400000
BTC-USD,1,20180620,035500,6686.9400000
BTC-USD,1,20180620,035600,6690.1900000
BTC-USD,1,20180620,035700,6690.4000000
BTC-USD,1,20180620,035800,6677.5400000
BTC-USD,1,20180620,035900,6678.2100000
BTC-USD,1,20180620,040000,6670.2000000
BTC-USD,1,20180620,040100,6670.2000000
BTC-USD,1,20180620,040200,6614.9900000
BTC-USD,1,20180620,040300,6630.1100000
BTC-USD,1,20180620,040400,6625.0100000
BTC-USD,1,20180620,040500,6630.1700000
BTC-USD,1,20180620,040600,6627.7800000
BTC-USD,1,20180620,040700,6590.0000000
BTC-USD,1,20180620,040800,6593.2900000
BTC-USD,1,20180620,040900,6591.2100000
BTC-USD,1,20180620,041000,6596.3300000
BTC-USD,1,20180620,041100,6600.0000000
BTC-USD,1,20180620,041200,6590.7500000
BTC-USD,1,20180620,041300,6592.7200000
BTC-USD,1,20180620,041400,6592.7100000
BTC-USD,1,20180620,041500,6590.0000000
BTC-USD,1,20180620,041600,6562.5000000
BTC-USD,1,20180620,041700,6560.5300000
BTC-USD,1,20180620,041800,6569.4800000
BTC-USD,1,20180620,041900,6567.7600000
BTC-USD,1,20180620,042000,6557.6700000
BTC-USD,1,20180620,042100,6559.9900000
BTC-USD,1,20180620,042200,6584.9900000
BTC-USD,1,20180620,042300,6585.2500000
BTC-USD,1,20180620,042400,6588.4900000
BTC-USD,1,20180620,042500,6589.1800000
BTC-USD,1,20180620,042600,6588.3300000
BTC-USD,1,20180620,042700,6585.0000000
BTC-USD,1,20180620,042800,6578.1000000
BTC-USD,1,20180620,042900,6578.1000000
BTC-USD,1,20180620,043000,6580.0000000
BTC-USD,1,20180620,043100,6579.8400000
BTC-USD,1,20180620,043200,6584.9900000
BTC-USD,1,20180620,043300,6585.9900000
BTC-USD,1,20180620,043400,6590.0000000
BTC-USD,1,20180620,043500,6590.0000000
BTC-USD,1,20180620,043600,6589.0100000
BTC-USD,1,20180620,043700,6589.0000000
BTC-USD,1,20180620,043800,6595.0000000
BTC-USD,1,20180620,043900,6594.0100000
BTC-USD,1,20180620,044000,6599.9900000
BTC-USD,1,20180620,044100,6600.0000000
BTC-USD,1,20180620,044200,6596.3600000
BTC-USD,1,20180620,044300,6596.3500000
BTC-USD,1,20180620,044400,6596.0000000
BTC-USD,1,20180620,044500,6596.3500000
BTC-USD,1,20180620,044600,6596.0100000
BTC-USD,1,20180620,044700,6596.0100000
BTC-USD,1,20180620,044800,6594.9700000
BTC-USD,1,20180620,044900,6594.9700000
BTC-USD,1,20180620,045000,6596.0100000
BTC-USD,1,20180620,045100,6600.9900000
BTC-USD,1,20180620,045200,6598.0000000
BTC-USD,1,20180620,045300,6601.5600000
BTC-USD,1,20180620,045400,6603.3800000
BTC-USD,1,20180620,045500,6605.0000000
BTC-USD,1,20180620,045600,6621.6400000
BTC-USD,1,20180620,045700,6621.1900000
BTC-USD,1,20180620,045800,6624.9900000
BTC-USD,1,20180620,045900,6625.0000000
BTC-USD,1,20180620,050000,6624.9900000
BTC-USD,1,20180620,050100,6622.0000000
BTC-USD,1,20180620,050200,6618.2700000
BTC-USD,1,20180620,050300,6611.8600000
BTC-USD,1,20180620,050400,6611.8600000
BTC-USD,1,20180620,050500,6601.0000000
BTC-USD,1,20180620,050600,6600.0600000
BTC-USD,1,20180620,050700,6600.0600000
BTC-USD,1,20180620,050800,6600.0600000
BTC-USD,1,20180620,050900,6600.7800000
BTC-USD,1,20180620,051000,6609.2700000
BTC-USD,1,20180620,051100,6609.2600000
BTC-USD,1,20180620,051200,6609.2600000
BTC-USD,1,20180620,051300,6608.6100000
BTC-USD,1,20180620,051400,6609.2600000
BTC-USD,1,20180620,051500,6610.9000000
BTC-USD,1,20180620,051600,6614.2000000
BTC-USD,1,20180620,051700,6614.2000000
BTC-USD,1,20180620,051800,6614.2000000
BTC-USD,1,20180620,051900,6614.2000000
BTC-USD,1,20180620,052000,6614.2000000
BTC-USD,1,20180620,052100,6612.0100000
BTC-USD,1,20180620,052200,6612.0100000
BTC-USD,1,20180620,052300,6612.0000000
BTC-USD,1,20180620,052400,6609.3100000
BTC-USD,1,20180620,052500,6609.3100000
BTC-USD,1,20180620,052600,6600.4300000
BTC-USD,1,20180620,052700,6600.4400000
BTC-USD,1,20180620,052800,6600.4400000
BTC-USD,1,20180620,052900,6600.4400000
BTC-USD,1,20180620,053000,6600.4500000
BTC-USD,1,20180620,053100,6602.0200000
BTC-USD,1,20180620,053200,6602.0100000
BTC-USD,1,20180620,053300,6602.0200000
BTC-USD,1,20180620,053400,6602.0100000
BTC-USD,1,20180620,053500,6602.0200000
BTC-USD,1,20180620,053600,6602.0200000
BTC-USD,1,20180620,053700,6599.5400000
BTC-USD,1,20180620,053800,6599.5400000
BTC-USD,1,20180620,053900,6599.6900000
BTC-USD,1,20180620,054000,6604.0000000
BTC-USD,1,20180620,054100,6604.4400000
BTC-USD,1,20180620,054200,6608.8200000
BTC-USD,1,20180620,054300,6609.8900000
BTC-USD,1,20180620,054400,6609.9000000
BTC-USD,1,20180620,054500,6610.0000000
BTC-USD,1,20180620,054600,6610.0000000
BTC-USD,1,20180620,054700,6609.9900000
BTC-USD,1,20180620,054800,6610.0000000
BTC-USD,1,20180620,054900,6609.9900000
BTC-USD,1,20180620,055000,6610.0000000
BTC-USD,1,20180620,055100,6609.9900000
BTC-USD,1,20180620,055200,6610.0000000
BTC-USD,1,20180620,055300,6609.9900000
BTC-USD,1,20180620,055400,6610.0000000
BTC-USD,1,20180620,055500,6610.0000000
BTC-USD,1,20180620,055600,6610.0000000
BTC-USD,1,20180620,055700,6610.0000000
BTC-USD,1,20180620,055800,6609.9900000
BTC-USD,1,20180620,055900,6610.0000000
BTC-USD,1,20180620,060000,6610.0000000
BTC-USD,1,20180620,060100,6610.0000000
BTC-USD,1,20180620,060200,6610.0000000
BTC-USD,1,20180620,060300,6609.9900000
BTC-USD,1,20180620,060400,6610.0000000
BTC-USD,1,20180620,060500,6611.8300000
BTC-USD,1,20180620,060600,6615.3400000
BTC-USD,1,20180620,060700,6619.5100000
BTC-USD,1,20180620,060800,6620.0000000
BTC-USD,1,20180620,060900,6619.9900000
BTC-USD,1,20180620,061000,6620.5100000
BTC-USD,1,20180620,061100,6620.5000000
BTC-USD,1,20180620,061200,6621.9300000
BTC-USD,1,20180620,061300,6622.8200000
BTC-USD,1,20180620,061400,6621.9200000
BTC-USD,1,20180620,061500,6621.9300000
BTC-USD,1,20180620,061600,6622.8200000
BTC-USD,1,20180620,061700,6622.8200000
BTC-USD,1,20180620,061800,6622.8200000
BTC-USD,1,20180620,061900,6622.8200000
BTC-USD,1,20180620,062000,6622.8200000
BTC-USD,1,20180620,062100,6622.8200000
BTC-USD,1,20180620,062200,6622.8100000
BTC-USD,1,20180620,062300,6622.8200000
BTC-USD,1,20180620,062400,6622.8200000
BTC-USD,1,20180620,062500,6621.9300000
BTC-USD,1,20180620,062600,6621.9200000
BTC-USD,1,20180620,062700,6621.9200000
BTC-USD,1,20180620,062800,6621.9300000
BTC-USD,1,20180620,062900,6621.0100000
BTC-USD,1,20180620,063000,6621.0100000
BTC-USD,1,20180620,063100,6621.0100000
BTC-USD,1,20180620,063200,6621.0000000
BTC-USD,1,20180620,063300,6621.0000000
BTC-USD,1,20180620,063400,6621.0000000
BTC-USD,1,20180620,063500,6621.0100000
BTC-USD,1,20180620,063600,6621.0100000
BTC-USD,1,20180620,063700,6621.0100000
BTC-USD,1,20180620,063800,6621.0100000
BTC-USD,1,20180620,063900,6621.0100000
BTC-USD,1,20180620,064000,6620.5100000
BTC-USD,1,20180620,064100,6620.5100000
BTC-USD,1,20180620,064200,6619.0100000
BTC-USD,1,20180620,064300,6619.0100000
BTC-USD,1,20180620,064400,6619.0100000
BTC-USD,1,20180620,064500,6615.0100000
BTC-USD,1,20180620,064600,6615.0000000
BTC-USD,1,20180620,064700,6615.0100000
BTC-USD,1,20180620,064800,6615.0000000
BTC-USD,1,20180620,064900,6615.0000000
BTC-USD,1,20180620,065000,6615.0100000
BTC-USD,1,20180620,065100,6613.0000000
BTC-USD,1,20180620,065200,6613.0000000
BTC-USD,1,20180620,065300,6613.0100000
BTC-USD,1,20180620,065400,6613.0100000
BTC-USD,1,20180620,065500,6613.0000000
BTC-USD,1,20180620,065600,6613.0100000
BTC-USD,1,20180620,065700,6613.0100000
BTC-USD,1,20180620,065800,6613.0100000
BTC-USD,1,20180620,065900,6613.0100000
BTC-USD,1,20180620,070000,6613.0100000
BTC-USD,1,20180620,070100,6613.0100000
BTC-USD,1,20180620,070200,6613.0100000
BTC-USD,1,20180620,070300,6613.0100000
BTC-USD,1,20180620,070400,6613.0000000
BTC-USD,1,20180620,070500,6613.0100000
BTC-USD,1,20180620,070600,6613.0000000
BTC-USD,1,20180620,070700,6613.0100000
BTC-USD,1,20180620,070800,6613.0100000
BTC-USD,1,20180620,070900,6591.9500000
BTC-USD,1,20180620,071000,6591.9400000
BTC-USD,1,20180620,071100,6597.9100000
BTC-USD,1,20180620,071200,6597.9100000
BTC-USD,1,20180620,071300,6597.9000000
BTC-USD,1,20180620,071400,6597.9100000
BTC-USD,1,20180620,071500,6583.3300000
BTC-USD,1,20180620,071600,6591.1700000
BTC-USD,1,20180620,071700,6591.1700000
BTC-USD,1,20180620,071800,6595.1900000
BTC-USD,1,20180620,071900,6595.2000000
BTC-USD,1,20180620,072000,6596.1500000
BTC-USD,1,20180620,072100,6596.1600000
BTC-USD,1,20180620,072200,6596.7300000
BTC-USD,1,20180620,072300,6596.7300000
BTC-USD,1,20180620,072400,6596.7200000
BTC-USD,1,20180620,072500,6596.7200000
BTC-USD,1,20180620,072600,6596.7300000
BTC-USD,1,20180620,072700,6596.7200000
BTC-USD,1,20180620,072800,6596.7200000
BTC-USD,1,20180620,072900,6596.7200000
BTC-USD,1,20180620,073000,6596.7200000
BTC-USD,1,20180620,073100,6596.7200000
BTC-USD,1,20180620,073200,6596.7300000
BTC-USD,1,20180620,073300,6596.7300000
BTC-USD,1,20180620,073400,6596.7300000
BTC-USD,1,20180620,073500,6596.7200000
BTC-USD,1,20180620,073600,6596.7300000
BTC-USD,1,20180620,073700,6602.4100000
BTC-USD,1,20180620,073800,6609.0800000
BTC-USD,1,20180620,073900,6609.0800000
BTC-USD,1,20180620,074000,6609.0800000
BTC-USD,1,20180620,074100,6609.0900000
BTC-USD,1,20180620,074200,6609.0800000
BTC-USD,1,20180620,074300,6609.0800000
BTC-USD,1,20180620,074400,6609.0900000
BTC-USD,1,20180620,074500,6609.0800000
BTC-USD,1,20180620,074600,6609.0800000
BTC-USD,1,20180620,074700,6608.4300000
BTC-USD,1,20180620,074800,6608.4300000
BTC-USD,1,20180620,074900,6608.4300000
BTC-USD,1,20180620,075000,6607.2700000
BTC-USD,1,20180620,075100,6607.2700000
BTC-USD,1,20180620,075200,6607.2700000
BTC-USD,1,20180620,075300,6607.2600000
BTC-USD,1,20180620,075400,6607.2700000
BTC-USD,1,20180620,075500,6607.2700000
BTC-USD,1,20180620,075600,6607.2600000
BTC-USD,1,20180620,075700,6607.2700000
BTC-USD,1,20180620,075800,6607.2600000
BTC-USD,1,20180620,075900,6607.2700000
BTC-USD,1,20180620,080000,6602.6400000
BTC-USD,1,20180620,080100,6602.6300000
BTC-USD,1,20180620,080200,6602.6400000
BTC-USD,1,20180620,080300,6602.6400000
BTC-USD,1,20180620,080400,6605.1400000
BTC-USD,1,20180620,080500,6608.5300000
BTC-USD,1,20180620,080600,6609.9900000
BTC-USD,1,20180620,080700,6610.0000000
BTC-USD,1,20180620,080800,6610.0000000
BTC-USD,1,20180620,080900,6609.9900000
BTC-USD,1,20180620,081000,6610.0000000
BTC-USD,1,20180620,081100,6610.0000000
BTC-USD,1,20180620,081200,6610.0000000
BTC-USD,1,20180620,081300,6609.0100000
BTC-USD,1,20180620,081400,6609.0100000
BTC-USD,1,20180620,081500,6603.9600000
BTC-USD,1,20180620,081600,6596.1900000
BTC-USD,1,20180620,081700,6599.2100000
BTC-USD,1,20180620,081800,6599.2100000
BTC-USD,1,20180620,081900,6599.2100000
BTC-USD,1,20180620,082000,6599.2100000
BTC-USD,1,20180620,082100,6599.2000000
BTC-USD,1,20180620,082200,6599.2000000
BTC-USD,1,20180620,082300,6599.2000000
BTC-USD,1,20180620,082400,6599.2100000
BTC-USD,1,20180620,082500,6611.8300000
BTC-USD,1,20180620,082600,6609.0600000
BTC-USD,1,20180620,082700,6609.0600000
BTC-USD,1,20180620,082800,6609.0600000
BTC-USD,1,20180620,082900,6609.0600000
BTC-USD,1,20180620,083000,6609.0500000
BTC-USD,1,20180620,083100,6609.0600000
BTC-USD,1,20180620,083200,6609.0500000
BTC-USD,1,20180620,083300,6607.1600000
BTC-USD,1,20180620,083400,6607.1600000
BTC-USD,1,20180620,083500,6605.0000000
BTC-USD,1,20180620,083600,6602.4500000
BTC-USD,1,20180620,083700,6602.4500000
BTC-USD,1,20180620,083800,6602.4500000
BTC-USD,1,20180620,083900,6602.4400000
BTC-USD,1,20180620,084000,6602.5000000
BTC-USD,1,20180620,084100,6602.4900000
BTC-USD,1,20180620,084200,6602.5000000
BTC-USD,1,20180620,084300,6602.5000000
BTC-USD,1,20180620,084400,6602.5000000
BTC-USD,1,20180620,084500,6602.5100000
BTC-USD,1,20180620,084600,6602.5100000
BTC-USD,1,20180620,084700,6602.5100000
BTC-USD,1,20180620,084800,6602.7300000
BTC-USD,1,20180620,084900,6602.7400000
BTC-USD,1,20180620,085000,6602.7500000
BTC-USD,1,20180620,085100,6602.7200000
BTC-USD,1,20180620,085200,6602.7300000
BTC-USD,1,20180620,085300,6599.9800000
BTC-USD,1,20180620,085400,6602.7300000
BTC-USD,1,20180620,085500,6599.9900000
BTC-USD,1,20180620,085600,6602.7300000
BTC-USD,1,20180620,085700,6599.9900000
BTC-USD,1,20180620,085800,6599.9900000
BTC-USD,1,20180620,085900,6599.9800000
BTC-USD,1,20180620,090000,6599.9800000
BTC-USD,1,20180620,090100,6599.9800000
BTC-USD,1,20180620,090200,6599.9900000
BTC-USD,1,20180620,090300,6599.9800000
BTC-USD,1,20180620,090400,6595.8000000
BTC-USD,1,20180620,090500,6597.4400000
BTC-USD,1,20180620,090600,6599.0000000
BTC-USD,1,20180620,090700,6599.0100000
BTC-USD,1,20180620,090800,6599.0400000
BTC-USD,1,20180620,090900,6599.0300000
BTC-USD,1,20180620,091000,6600.0000000
BTC-USD,1,20180620,091100,6602.7500000
BTC-USD,1,20180620,091200,6609.4100000
BTC-USD,1,20180620,091300,6609.4100000
BTC-USD,1,20180620,091400,6610.0000000
BTC-USD,1,20180620,091500,6611.9900000
BTC-USD,1,20180620,091600,6610.2900000
BTC-USD,1,20180620,091700,6613.0400000
BTC-USD,1,20180620,091800,6613.0400000
BTC-USD,1,20180620,091900,6612.4700000
BTC-USD,1,20180620,092000,6611.0600000
BTC-USD,1,20180620,092100,6611.0500000
BTC-USD,1,20180620,092200,6611.0600000
BTC-USD,1,20180620,092300,6611.0100000
BTC-USD,1,20180620,092400,6611.0600000
BTC-USD,1,20180620,092500,6611.8000000
BTC-USD,1,20180620,092600,6611.7900000
BTC-USD,1,20180620,092700,6611.7900000
BTC-USD,1,20180620,092800,6611.7900000
BTC-USD,1,20180620,092900,6613.1000000
BTC-USD,1,20180620,093000,6615.2200000
BTC-USD,1,20180620,093100,6613.1000000
BTC-USD,1,20180620,093200,6613.1000000
BTC-USD,1,20180620,093300,6613.1000000
BTC-USD,1,20180620,093400,6613.1000000
BTC-USD,1,20180620,093500,6613.0900000
BTC-USD,1,20180620,093600,6610.2400000
BTC-USD,1,20180620,093700,6610.2400000
BTC-USD,1,20180620,093800,6610.2400000
BTC-USD,1,20180620,093900,6610.2400000
BTC-USD,1,20180620,094000,6610.2300000
BTC-USD,1,20180620,094100,6610.2400000
BTC-USD,1,20180620,094200,6610.2400000
BTC-USD,1,20180620,094300,6610.2400000
BTC-USD,1,20180620,094400,6610.2400000
BTC-USD,1,20180620,094500,6610.2300000
BTC-USD,1,20180620,094600,6613.0000000
BTC-USD,1,20180620,094700,6618.5300000
BTC-USD,1,20180620,094800,6620.0000000
BTC-USD,1,20180620,094900,6619.9900000
BTC-USD,1,20180620,095000,6619.9900000
BTC-USD,1,20180620,095100,6621.7900000
BTC-USD,1,20180620,095200,6621.8000000
BTC-USD,1,20180620,095300,6625.0000000
BTC-USD,1,20180620,095400,6638.4000000
BTC-USD,1,20180620,095500,6625.2800000
BTC-USD,1,20180620,095600,6630.8800000
BTC-USD,1,20180620,095700,6625.0100000
BTC-USD,1,20180620,095800,6624.7300000
BTC-USD,1,20180620,095900,6624.7200000
BTC-USD,1,20180620,100000,6624.7300000
BTC-USD,1,20180620,100100,6630.7700000
BTC-USD,1,20180620,100200,6627.1800000
BTC-USD,1,20180620,100300,6626.4900000
BTC-USD,1,20180620,100400,6629.6900000
BTC-USD,1,20180620,100500,6629.6900000
BTC-USD,1,20180620,100600,6629.7000000
BTC-USD,1,20180620,100700,6629.8200000
BTC-USD,1,20180620,100800,6634.7900000
BTC-USD,1,20180620,100900,6634.3400000
BTC-USD,1,20180620,101000,6627.6800000
BTC-USD,1,20180620,101100,6627.1800000
BTC-USD,1,20180620,101200,6622.9300000
BTC-USD,1,20180620,101300,6622.9300000
BTC-USD,1,20180620,101400,6622.9200000
BTC-USD,1,20180620,101500,6622.9200000
BTC-USD,1,20180620,101600,6622.9300000
BTC-USD,1,20180620,101700,6629.0600000
BTC-USD,1,20180620,101800,6630.0400000
BTC-USD,1,20180620,101900,6625.0400000
BTC-USD,1,20180620,102000,6625.0400000
BTC-USD,1,20180620,102100,6622.9300000
BTC-USD,1,20180620,102200,6622.0000000
BTC-USD,1,20180620,102300,6620.4900000
BTC-USD,1,20180620,102400,6620.4900000
BTC-USD,1,20180620,102500,6620.5000000
BTC-USD,1,20180620,102600,6618.2200000
BTC-USD,1,20180620,102700,6618.2200000
BTC-USD,1,20180620,102800,6618.2100000
BTC-USD,1,20180620,102900,6618.2200000
BTC-USD,1,20180620,103000,6618.2100000
BTC-USD,1,20180620,103100,6618.2200000
BTC-USD,1,20180620,103200,6618.2200000
BTC-USD,1,20180620,103300,6618.2200000
BTC-USD,1,20180620,103400,6618.2200000
BTC-USD,1,20180620,103500,6618.2200000
BTC-USD,1,20180620,103600,6620.7800000
BTC-USD,1,20180620,103700,6618.2100000
BTC-USD,1,20180620,103800,6618.2100000
BTC-USD,1,20180620,103900,6618.2200000
BTC-USD,1,20180620,104000,6618.2100000
BTC-USD,1,20180620,104100,6618.2200000
BTC-USD,1,20180620,104200,6618.2200000
BTC-USD,1,20180620,104300,6618.2200000
BTC-USD,1,20180620,104400,6622.9100000
BTC-USD,1,20180620,104500,6625.0600000
BTC-USD,1,20180620,104600,6625.0600000
BTC-USD,1,20180620,104700,6625.0500000
BTC-USD,1,20180620,104800,6625.0600000
BTC-USD,1,20180620,104900,6625.0500000
BTC-USD,1,20180620,105000,6625.0600000
BTC-USD,1,20180620,105100,6625.0600000
BTC-USD,1,20180620,105200,6625.0600000
BTC-USD,1,20180620,105300,6627.6800000
BTC-USD,1,20180620,105400,6627.7700000
BTC-USD,1,20180620,105500,6627.7700000
